name,official_name,state,country,population,pop_year,tier,type,geoid,lat,lon,coord_source
Conception Bay South,Conception Bay South,NL,CA,27168,2021,2,census subdivision,1001485,47.49989,-52.99806,census_gazetteer
Lindenhurst,Lindenhurst village,NY,US,27160,2024,2,incorporated place,3642554,40.685751,-73.371594,census_gazetteer
Newberg,Newberg city,OR,US,27136,2024,2,incorporated place,4152100,45.307257,-122.960198,census_gazetteer
Belmont,Belmont city,CA,US,27132,2024,2,incorporated place,0605108,37.514398,-122.294475,census_gazetteer
Troy,Troy city,OH,US,27122,2024,2,incorporated place,3977588,40.041012,-84.222355,census_gazetteer
Londonderry,Londonderry town,NH,US,27101,2024,2,New England town (MCD),3301543220,42.879789,-71.392326,census_gazetteer
Round Lake Beach,Round Lake Beach village,IL,US,27091,2024,2,incorporated place,1766040,42.382409,-88.080689,census_gazetteer
Fort Saskatchewan,Fort Saskatchewan,AB,CA,27088,2021,2,census subdivision,4811056,53.7128,-113.214,approx_seat
Sebastian,Sebastian city,FL,US,27087,2024,2,incorporated place,1264825,27.779212,-80.482654,census_gazetteer
Trussville,Trussville city,AL,US,27079,2024,2,incorporated place,0176944,33.655233,-86.563239,census_gazetteer
Forest Grove,Forest Grove city,OR,US,27076,2024,2,incorporated place,4126200,45.524781,-123.10991,census_gazetteer
Yukon,Yukon city,OK,US,27068,2024,2,incorporated place,4082950,35.518409,-97.766172,census_gazetteer
South Windsor,South Windsor town,CT,US,27062,2024,2,New England town (MCD),0911071390,41.83809,-72.577836,census_gazetteer
Lemoore,Lemoore city,CA,US,27057,2024,2,incorporated place,0641152,36.29528,-119.797268,census_gazetteer
Greenville,Greenville city,MS,US,27015,2024,2,incorporated place,2829180,33.383461,-91.052314,census_gazetteer
Vernon Hills,Vernon Hills village,IL,US,27002,2024,2,incorporated place,1777694,42.234407,-87.961064,census_gazetteer
Easley,Easley city,SC,US,27001,2024,2,incorporated place,4521985,34.819805,-82.582161,census_gazetteer
Woolwich,Woolwich,ON,CA,26999,2021,2,census subdivision,3530035,43.599,-80.557,approx_seat
South Portland,South Portland city,ME,US,26994,2024,2,incorporated place,2371990,43.631402,-70.285989,census_gazetteer
Wooster,Wooster city,OH,US,26982,2024,2,incorporated place,3986548,40.81906,-81.931557,census_gazetteer
Burlington,Burlington town,MA,US,26977,2024,2,New England town (MCD),2501709840,42.503227,-71.201713,census_gazetteer
Moses Lake,Moses Lake city,WA,US,26969,2024,2,incorporated place,5347245,47.12785,-119.276384,census_gazetteer
Mason City,Mason City city,IA,US,26948,2024,2,incorporated place,1950160,43.147762,-93.200403,census_gazetteer
Shoreview,Shoreview city,MN,US,26939,2024,2,incorporated place,2759998,45.082989,-93.140492,census_gazetteer
Lockport,Lockport city,IL,US,26915,2024,2,incorporated place,1744225,41.591001,-88.029697,census_gazetteer
Ossining,Ossining village,NY,US,26895,2024,2,incorporated place,3655530,41.15349,-73.870587,census_gazetteer
Moscow,Moscow city,ID,US,26894,2024,2,incorporated place,1654550,46.730609,-116.998909,census_gazetteer
Granite City,Granite City city,IL,US,26854,2024,2,incorporated place,1730926,38.729283,-90.125472,census_gazetteer
New Iberia,New Iberia city,LA,US,26849,2024,2,incorporated place,2254035,30.005493,-91.820307,census_gazetteer
Oak Forest,Oak Forest city,IL,US,26813,2024,2,incorporated place,1754638,41.60668,-87.753299,census_gazetteer
Oxford,Oxford city,MS,US,26801,2024,2,incorporated place,2854840,34.351262,-89.536981,census_gazetteer
Paramus,Paramus borough,NJ,US,26786,2024,2,incorporated place,3455950,40.947299,-74.070169,census_gazetteer
Edwardsville,Edwardsville city,IL,US,26715,2024,2,incorporated place,1722697,38.790835,-89.988605,census_gazetteer
Paducah,Paducah city,KY,US,26712,2024,2,incorporated place,2158836,37.070892,-88.644477,census_gazetteer
Ridgewood,Ridgewood village,NJ,US,26701,2024,2,incorporated place,3463000,40.981591,-74.113506,census_gazetteer
Austin,Austin city,MN,US,26690,2024,2,incorporated place,2702908,43.672098,-92.977863,census_gazetteer
Sanger,Sanger city,CA,US,26649,2024,2,incorporated place,0667056,36.701219,-119.557396,census_gazetteer
Grandview,Grandview city,MO,US,26630,2024,2,incorporated place,2928324,38.881359,-94.522744,census_gazetteer
Owatonna,Owatonna city,MN,US,26626,2024,2,incorporated place,2749300,44.091904,-93.231715,census_gazetteer
Superior,Superior city,WI,US,26620,2024,2,incorporated place,5578650,46.692119,-92.080356,census_gazetteer
Clinton,Clinton city,MS,US,26617,2024,2,incorporated place,2814420,32.354443,-90.341893,census_gazetteer
Derby,Derby city,KS,US,26604,2024,2,incorporated place,2017800,37.559559,-97.255786,census_gazetteer
West Linn,West Linn city,OR,US,26597,2024,2,incorporated place,4180150,45.366592,-122.6389,census_gazetteer
Galt,Galt city,CA,US,26589,2024,2,incorporated place,0628112,38.268458,-121.298952,census_gazetteer
Horn Lake,Horn Lake city,MS,US,26574,2024,2,incorporated place,2833700,34.952081,-90.049209,census_gazetteer
Twentynine Palms,Twentynine Palms city,CA,US,26563,2024,2,incorporated place,0680994,34.147817,-116.065959,census_gazetteer
South Salt Lake,South Salt Lake city,UT,US,26561,2024,2,incorporated place,4971070,40.705649,-111.898617,census_gazetteer
Batavia,Batavia city,IL,US,26555,2024,2,incorporated place,1704078,41.847692,-88.311047,census_gazetteer
Chicago Heights,Chicago Heights city,IL,US,26533,2024,2,incorporated place,1714026,41.510684,-87.634069,census_gazetteer
Sainte-Thérèse,Sainte-Thérèse,QC,CA,26533,2021,2,census subdivision,2473010,45.63922,-73.82757,census_gazetteer
Clarence-Rockland,Clarence-Rockland,ON,CA,26505,2021,2,census subdivision,3502036,45.5501,-75.29101,census_gazetteer
Hercules,Hercules city,CA,US,26499,2024,2,incorporated place,0633308,38.021427,-122.288929,census_gazetteer
Benicia,Benicia city,CA,US,26477,2024,2,incorporated place,0605290,38.072733,-122.155169,census_gazetteer
Stevens Point,Stevens Point city,WI,US,26465,2024,2,incorporated place,5577200,44.5253,-89.550377,census_gazetteer
Lebanon,Lebanon city,PA,US,26456,2024,2,incorporated place,4242168,40.341193,-76.422735,census_gazetteer
Denison,Denison city,TX,US,26446,2024,2,incorporated place,4819900,33.766936,-96.580667,census_gazetteer
Plum,Plum borough,PA,US,26420,2024,2,incorporated place,4261536,40.501869,-79.748178,census_gazetteer
Garden City,Garden City city,MI,US,26410,2024,2,incorporated place,2631420,42.324383,-83.341192,census_gazetteer
El Cerrito,El Cerrito city,CA,US,26409,2024,2,incorporated place,0621796,37.919574,-122.302519,census_gazetteer
La Prairie,La Prairie,QC,CA,26406,2021,2,census subdivision,2467015,45.41678,-73.49917,census_gazetteer
North Augusta,North Augusta city,SC,US,26395,2024,2,incorporated place,4550695,33.523303,-81.956566,census_gazetteer
Walpole,Walpole town,MA,US,26391,2024,2,New England town (MCD),2502172495,42.146286,-71.255604,census_gazetteer
Royse City,Royse City city,TX,US,26387,2024,2,incorporated place,4863668,32.975927,-96.314662,census_gazetteer
Staunton,Staunton city,VA,US,26361,2024,2,incorporated place,5175216,38.157978,-79.061876,census_gazetteer
Lodi,Lodi borough,NJ,US,26358,2024,2,incorporated place,3441100,40.877915,-74.0825,census_gazetteer
Nixa,Nixa city,MO,US,26352,2024,2,incorporated place,2952616,37.045093,-93.295914,census_gazetteer
Soledad,Soledad city,CA,US,26345,2024,2,incorporated place,0672520,36.434522,-121.317759,census_gazetteer
Avon Lake,Avon Lake city,OH,US,26342,2024,2,incorporated place,3903464,41.494504,-82.016075,census_gazetteer
Fairfax,Fairfax city,VA,US,26340,2024,2,incorporated place,5126496,38.853183,-77.299025,census_gazetteer
Centerville,Centerville city,OH,US,26311,2024,2,incorporated place,3913190,39.634334,-84.145717,census_gazetteer
Saint-Bruno-de-Montarville,Saint-Bruno-de-Montarville,QC,CA,26273,2021,2,census subdivision,2458037,45.53341,-73.34916,census_gazetteer
Greenfield,Greenfield city,IN,US,26268,2024,2,incorporated place,1829520,39.793283,-85.772548,census_gazetteer
Elmira,Elmira city,NY,US,26255,2024,2,incorporated place,3624229,42.093388,-76.80961,census_gazetteer
Melissa,Melissa city,TX,US,26194,2024,2,incorporated place,4847496,33.288521,-96.557632,census_gazetteer
Cliffside Park,Cliffside Park borough,NJ,US,26183,2024,2,incorporated place,3413570,40.82205,-73.987932,census_gazetteer
Winona,Winona city,MN,US,26173,2024,2,incorporated place,2771032,44.051271,-91.668076,census_gazetteer
Tarpon Springs,Tarpon Springs city,FL,US,26168,2024,2,incorporated place,1271150,28.149054,-82.779371,census_gazetteer
Farmington,Farmington city,UT,US,26163,2024,2,incorporated place,4924740,40.984669,-111.906306,census_gazetteer
Norfolk,Norfolk city,NE,US,26162,2024,2,incorporated place,3134615,42.028216,-97.427807,census_gazetteer
Franklin,Franklin city,IN,US,26158,2024,2,incorporated place,1825450,39.495369,-86.050234,census_gazetteer
Reedley,Reedley city,CA,US,26138,2024,2,incorporated place,0660242,36.599374,-119.447781,census_gazetteer
Saginaw,Saginaw city,TX,US,26116,2024,2,incorporated place,4864112,32.865564,-97.365207,census_gazetteer
Thetford Mines,Thetford Mines,QC,CA,26072,2021,2,census subdivision,2431084,46.09371,-71.30539,census_gazetteer
Xenia,Xenia city,OH,US,26067,2024,2,incorporated place,3986772,39.683133,-83.940808,census_gazetteer
Wheeling,Wheeling city,WV,US,26060,2024,2,incorporated place,5486452,40.073753,-80.696027,census_gazetteer
Auburn Hills,Auburn Hills city,MI,US,26047,2024,2,incorporated place,2604105,42.67472,-83.243606,census_gazetteer
Fairhope,Fairhope city,AL,US,26044,2024,2,incorporated place,0125240,30.52092,-87.879122,census_gazetteer
Marshfield,Marshfield town,MA,US,26043,2024,2,New England town (MCD),2502338855,42.115139,-70.710331,census_gazetteer
Reading,Reading town,MA,US,26041,2024,2,New England town (MCD),2501756130,42.535183,-71.105423,census_gazetteer
Colleyville,Colleyville city,TX,US,26012,2024,2,incorporated place,4815988,32.891478,-97.149747,census_gazetteer
Carteret,Carteret borough,NJ,US,26003,2024,2,incorporated place,3410750,40.58379,-74.227457,census_gazetteer
Yorkville,Yorkville city,IL,US,25986,2024,2,incorporated place,1784038,41.661736,-88.428596,census_gazetteer
Auburn,Auburn city,NY,US,25963,2024,2,incorporated place,3603078,42.9338,-76.567181,census_gazetteer
Raymore,Raymore city,MO,US,25962,2024,2,incorporated place,2960752,38.803303,-94.45832,census_gazetteer
Walker,Walker city,MI,US,25921,2024,2,incorporated place,2682960,42.996553,-85.756366,census_gazetteer
Salem,Salem city,VA,US,25908,2024,2,incorporated place,5170000,37.285333,-80.055241,census_gazetteer
Woodstock,Woodstock city,IL,US,25892,2024,2,incorporated place,1783349,42.309542,-88.435342,census_gazetteer
Brandon,Brandon city,MS,US,25870,2024,2,incorporated place,2808300,32.278093,-89.990686,census_gazetteer
Belton,Belton city,MO,US,25861,2024,2,incorporated place,2904384,38.81873,-94.529639,census_gazetteer
Windsor,Windsor town,CA,US,25846,2024,2,incorporated place,0685922,38.542099,-122.808613,census_gazetteer
Starkville,Starkville city,MS,US,25844,2024,2,incorporated place,2870240,33.463261,-88.827796,census_gazetteer
Gardner,Gardner city,KS,US,25836,2024,2,incorporated place,2025425,38.808675,-94.92251,census_gazetteer
Dinuba,Dinuba city,CA,US,25833,2024,2,incorporated place,0619318,36.545121,-119.398805,census_gazetteer
Pickerington,Pickerington city,OH,US,25814,2024,2,incorporated place,3962498,39.887539,-82.764138,census_gazetteer
Shelbyville,Shelbyville city,TN,US,25792,2024,2,incorporated place,4767760,35.501473,-86.451662,census_gazetteer
Salinas,Salinas Municipio,PR,US,25789,2020,2,municipio,,17.971485,-66.262252,census_gazetteer
Hudson,Hudson town,NH,US,25787,2024,2,New England town (MCD),3301137940,42.760497,-71.409393,census_gazetteer
East Chicago,East Chicago city,IN,US,25768,2024,2,incorporated place,1819486,41.64813,-87.452885,census_gazetteer
Muskego,Muskego city,WI,US,25759,2024,2,incorporated place,5555275,42.871356,-88.13432,census_gazetteer
Medina,Medina city,OH,US,25757,2024,2,incorporated place,3948790,41.134636,-81.869513,census_gazetteer
Peekskill,Peekskill city,NY,US,25757,2024,2,incorporated place,3656979,41.287396,-73.923597,census_gazetteer
Chanhassen,Chanhassen city,MN,US,25746,2024,2,incorporated place,2710918,44.854285,-93.562384,census_gazetteer
Centerton,Centerton city,AR,US,25745,2024,2,incorporated place,0512820,36.355148,-94.297692,census_gazetteer
Lincoln,Lincoln,ON,CA,25719,2021,2,census subdivision,3526057,43.168,-79.478,approx_seat
Rockville Centre,Rockville Centre village,NY,US,25718,2024,2,incorporated place,3663264,40.664024,-73.638048,census_gazetteer
Prince Edward County,Prince Edward County,ON,CA,25704,2021,2,census subdivision,3513020,44.00012,-77.24946,geonames
Dickinson,Dickinson city,ND,US,25695,2024,2,incorporated place,3819620,46.89278,-102.79596,census_gazetteer
Middletown,Middletown town,DE,US,25686,2024,2,incorporated place,1047030,39.443394,-75.717504,census_gazetteer
South Pasadena,South Pasadena city,CA,US,25656,2024,2,incorporated place,0673220,34.108957,-118.156615,census_gazetteer
Ottumwa,Ottumwa city,IA,US,25648,2024,2,incorporated place,1960465,41.022251,-92.423263,census_gazetteer
Belton,Belton city,TX,US,25635,2024,2,incorporated place,4807492,31.052345,-97.479542,census_gazetteer
Riverbank,Riverbank city,CA,US,25625,2024,2,incorporated place,0661068,37.726022,-120.94484,census_gazetteer
Añasco,Añasco Municipio,PR,US,25596,2020,2,municipio,,18.286905,-67.131282,census_gazetteer
Corsicana,Corsicana city,TX,US,25591,2024,2,incorporated place,4817060,32.082404,-96.4667,census_gazetteer
Avon,Avon city,OH,US,25573,2024,2,incorporated place,3903352,41.4451,-82.005109,census_gazetteer
Easton,Easton town,MA,US,25568,2024,2,New England town (MCD),2500520100,42.039187,-71.109,census_gazetteer
Imperial Beach,Imperial Beach city,CA,US,25568,2024,2,incorporated place,0636294,32.56914,-117.114921,census_gazetteer
Lunenburg,Lunenburg,NS,CA,25545,2021,2,census subdivision,1206001,44.378,-64.522,approx_seat
Fernley,Fernley city,NV,US,25508,2024,2,incorporated place,3224900,39.56477,-119.189433,census_gazetteer
Patterson,Patterson city,CA,US,25495,2024,2,incorporated place,0656112,37.475876,-121.153882,census_gazetteer
Dedham,Dedham town,MA,US,25485,2024,2,New England town (MCD),2502116495,42.246872,-71.179462,census_gazetteer
West Chicago,West Chicago city,IL,US,25469,2024,2,incorporated place,1780060,41.894469,-88.221121,census_gazetteer
De Pere,De Pere city,WI,US,25453,2024,2,incorporated place,5519775,44.43099,-88.079936,census_gazetteer
Eureka,Eureka city,CA,US,25412,2024,2,incorporated place,0623042,40.797594,-124.154191,census_gazetteer
Palmetto Bay,Palmetto Bay village,FL,US,25402,2024,2,incorporated place,1254275,25.621703,-80.318906,census_gazetteer
Norco,Norco city,CA,US,25400,2024,2,incorporated place,0651560,33.925519,-117.551958,census_gazetteer
Pelham,Pelham city,AL,US,25396,2024,2,incorporated place,0158848,33.32183,-86.742197,census_gazetteer
Lafayette,Lafayette city,CA,US,25371,2024,2,incorporated place,0639122,37.891004,-122.119529,census_gazetteer
Lexington,Lexington town,SC,US,25354,2024,2,incorporated place,4541335,33.992877,-81.221797,census_gazetteer
Simsbury,Simsbury town,CT,US,25353,2024,2,New England town (MCD),0911068940,41.87253,-72.828438,census_gazetteer
Mequon,Mequon city,WI,US,25329,2024,2,incorporated place,5551150,43.211357,-88.014237,census_gazetteer
Belvidere,Belvidere city,IL,US,25325,2024,2,incorporated place,1705092,42.265448,-88.887758,census_gazetteer
Perrysburg,Perrysburg city,OH,US,25313,2024,2,incorporated place,3962148,41.538986,-83.644132,census_gazetteer
Mercer Island,Mercer Island city,WA,US,25302,2024,2,incorporated place,5345005,47.564004,-122.231214,census_gazetteer
Ridgefield,Ridgefield town,CT,US,25300,2024,2,New England town (MCD),0919063970,41.317675,-73.499837,census_gazetteer
University Park,University Park city,TX,US,25268,2024,2,incorporated place,4874492,32.848624,-96.79525,census_gazetteer
Papillion,Papillion city,NE,US,25248,2024,2,incorporated place,3138295,41.143374,-96.078088,census_gazetteer
Farragut,Farragut town,TN,US,25242,2024,2,incorporated place,4725760,35.87618,-84.180016,census_gazetteer
Caledonia,Caledonia village,WI,US,25240,2024,2,incorporated place,5511950,42.797411,-87.877405,census_gazetteer
Key West,Key West city,FL,US,25240,2024,2,incorporated place,1236550,24.565063,-81.775539,census_gazetteer
Yarmouth,Yarmouth town,MA,US,25208,2024,2,New England town (MCD),2500182525,41.674949,-70.226014,census_gazetteer
Auburn,Auburn city,ME,US,25200,2024,2,incorporated place,2302060,44.084537,-70.249649,census_gazetteer
Mountlake Terrace,Mountlake Terrace city,WA,US,25198,2024,2,incorporated place,5347490,47.794329,-122.302607,census_gazetteer
Loma Linda,Loma Linda city,CA,US,25197,2024,2,incorporated place,0642370,34.043287,-117.246647,census_gazetteer
Herndon,Herndon town,VA,US,25180,2024,2,incorporated place,5136648,38.970412,-77.387073,census_gazetteer
